companyname,ticker,gvkey,datadate,calendar_q,revenue,netincome,rnd,capex,leverage,industry
NUTANIX INC,NTNX,026746,2018-10-31,2018Q4,313283000.0,-94265000.0,110531000.0,29832000.0,4.110846032750702,45
NUTANIX INC,NTNX,026746,2019-01-31,2019Q1,335360000.0,-122763000.0,123037000.0,72383000.0,4.723713527576252,45
NUTANIX INC,NTNX,026746,2019-04-30,2019Q2,287624000.0,-209813000.0,137982000.0,94815000.0,5.898977233291645,45
NUTANIX INC,NTNX,026746,2019-07-31,2019Q3,299876000.0,-194338000.0,129169000.00000001,118452000.0,9.556494892799623,45
NUTANIX INC,NTNX,026746,2019-10-31,2019Q4,314768000.0,-229300000.0,138206000.0,18203000.0,29.378488564277728,45
NUTANIX INC,NTNX,026746,2020-01-31,2020Q1,346767000.0,-217564000.0,139088000.0,39451000.0,-28.188496565913283,45
NUTANIX INC,NTNX,026746,2020-04-30,2020Q2,318273000.0,-240671000.0,141346000.0,72073000.0,-9.635680480767663,45
NUTANIX INC,NTNX,026746,2020-07-31,2020Q3,327874000.0,-185348000.0,135338000.0,89488000.0,-6.431617917134888,45
NUTANIX INC,NTNX,026746,2020-10-31,2020Q4,312754000.0,-265048000.0,135804000.0,12252000.0,-4.155111194839913,45
NUTANIX INC,NTNX,026746,2021-01-31,2021Q1,346382000.0,-287390000.0,135571000.0,25168000.0,-3.0478327830462346,45
NUTANIX INC,NTNX,026746,2021-04-30,2021Q2,344508000.0,-123640000.0,144917000.0,41111000.0,-3.033783982838181,45
NUTANIX INC,NTNX,026746,2021-07-31,2021Q3,390720000.0,-358182000.0,140658000.0,58647000.0,-2.250398946287749,45
NUTANIX INC,NTNX,026746,2021-10-31,2021Q4,378517000.0,-420206000.0,144527000.0,8844000.0,-3.226621098865241,45
NUTANIX INC,NTNX,026746,2022-01-31,2022Q1,413081000.0,-115416000.0,141870000.0,17390000.0,-3.1912014189303726,45
NUTANIX INC,NTNX,026746,2022-04-30,2022Q2,403658000.0,-111987000.0,142334000.0,34279000.0,-3.2636154078457777,45
NUTANIX INC,NTNX,026746,2022-07-31,2022Q3,385540000.0,-151337000.0,144268000.0,49058000.0,-2.9939822923732673,45
NUTANIX INC,NTNX,026746,2022-10-31,2022Q4,433609000.0,-99514000.0,149443000.0,19702000.0,-2.980121332559677,45
NUTANIX INC,NTNX,026746,2023-01-31,2023Q1,486495000.0,-70790000.0,142301000.0,30772000.0,-3.029959804876054,45
NUTANIX INC,NTNX,026746,2023-04-30,2023Q2,448581000.0,-70969000.0,143016000.0,52603000.0,-3.0364937324713868,45
NUTANIX INC,NTNX,026746,2023-07-31,2023Q3,494210000.0,-13287000.0,146201000.0,65404000.0,-3.5720202595632857,45
NUTANIX INC,NTNX,026746,2023-10-31,2023Q4,511054000.0,-15853000.0,151975000.0,13020000.0,-4.002796588660113,45
NORTHERN TRUST CORP,NTRS,007982,2016-03-31,2016Q1,,245400000.0,,12000000.0,13.336518431301513,40
NORTHERN TRUST CORP,NTRS,007982,2016-06-30,2016Q2,,263000000.0,,32000000.0,13.574216611741049,40
NORTHERN TRUST CORP,NTRS,007982,2016-09-30,2016Q3,,257600000.00000003,,58000000.0,12.535230380592498,40
NORTHERN TRUST CORP,NTRS,007982,2016-12-31,2016Q4,,266500000.0,,111300000.0,12.68391263407844,40
NORTHERN TRUST CORP,NTRS,007982,2017-03-31,2017Q1,,276100000.0,,14300000.0,12.17602253024244,40
NORTHERN TRUST CORP,NTRS,007982,2017-06-30,2017Q2,,267899999.99999997,,40100000.0,12.47585891794714,40
NORTHERN TRUST CORP,NTRS,007982,2017-09-30,2017Q3,,298400000.0,,63700000.0,12.92647463896431,40
NORTHERN TRUST CORP,NTRS,007982,2017-12-31,2017Q4,,356600000.0,,91600000.0,13.565758305436463,40
NORTHERN TRUST CORP,NTRS,007982,2018-03-31,2018Q1,,381600000.0,,6000000.0,12.680637590455701,40
NORTHERN TRUST CORP,NTRS,007982,2018-06-30,2018Q2,,390400000.0,,23300000.0,13.044160809453928,40
NORTHERN TRUST CORP,NTRS,007982,2018-09-30,2018Q3,,374500000.0,,39000000.0,12.772299676781321,40
NORTHERN TRUST CORP,NTRS,007982,2018-12-31,2018Q4,,409900000.0,,97600000.0,12.581721115689504,40
NORTHERN TRUST CORP,NTRS,007982,2019-03-31,2019Q1,,347100000.0,,9100000.0,11.47956896064505,40
NORTHERN TRUST CORP,NTRS,007982,2019-06-30,2019Q2,,389400000.0,,27700000.0,11.71171162833742,40
NORTHERN TRUST CORP,NTRS,007982,2019-09-30,2019Q3,,384600000.0,,49800000.0,11.50239101680649,40
NORTHERN TRUST CORP,NTRS,007982,2019-12-31,2019Q4,,371100000.0,,158000000.0,12.336885763231448,40
NORTHERN TRUST CORP,NTRS,007982,2020-03-31,2020Q1,,360600000.0,,37600000.0,14.863387777236504,40
NORTHERN TRUST CORP,NTRS,007982,2020-06-30,2020Q2,,313300000.0,,76600000.0,13.304361195550946,40
NORTHERN TRUST CORP,NTRS,007982,2020-09-30,2020Q3,,294500000.0,,102600000.0,13.13418141306319,40
NORTHERN TRUST CORP,NTRS,007982,2020-12-31,2020Q4,,240900000.0,,135800000.0,14.544792655903768,40
NORTHERN TRUST CORP,NTRS,007982,2021-03-31,2021Q1,,375100000.0,,10700000.0,14.306644324003527,40
NORTHERN TRUST CORP,NTRS,007982,2021-06-30,2021Q2,,368100000.0,,39100000.0,14.572536581239957,40
NORTHERN TRUST CORP,NTRS,007982,2021-09-30,2021Q3,,395700000.0,,65000000.0,14.21031532591522,40
NORTHERN TRUST CORP,NTRS,007982,2021-12-31,2021Q4,,406400000.0,,95500000.0,15.302726183343319,40
NORTHERN TRUST CORP,NTRS,007982,2022-03-31,2022Q1,,389300000.0,,25800000.0,15.12427912846851,40
NORTHERN TRUST CORP,NTRS,007982,2022-06-30,2022Q2,,396200000.0,,47200000.0,14.253891252698807,40
NORTHERN TRUST CORP,NTRS,007982,2022-09-30,2022Q3,,394800000.0,,70700000.0,14.490825355381492,40
NORTHERN TRUST CORP,NTRS,007982,2022-12-31,2022Q4,,155700000.0,,128600000.0,13.769412496114393,40
NORTHERN TRUST CORP,NTRS,007982,2023-03-31,2023Q1,,334600000.0,,11500000.0,13.040266487167539,40
NORTHERN TRUST CORP,NTRS,007982,2023-06-30,2023Q2,,331800000.0,,31600000.0,13.47168627585792,40
NORTHERN TRUST CORP,NTRS,007982,2023-09-30,2023Q3,,327800000.0,,52700000.0,12.351492335741778,40
NORTHERN TRUST CORP,NTRS,007982,2023-12-31,2023Q4,,113100000.0,,116500000.0,12.67308516628985,40
NUCOR CORP,NUE,008030,2016-03-31,2016Q1,3715576000.0,87565000.0,,80697000.0,1.8507290752772665,15
NUCOR CORP,NUE,008030,2016-06-30,2016Q2,4245772000.0,243620000.0,,227342000.0,1.8842483671600612,15
NUCOR CORP,NUE,008030,2016-09-30,2016Q3,4290236000.0,305447000.0,,327436000.0,1.86807355674224,15
NUCOR CORP,NUE,008030,2016-12-31,2016Q4,3956538000.0,159639000.0,,604840000.0,1.8442224727997645,15
NUCOR CORP,NUE,008030,2017-03-31,2017Q1,4815179000.0,356899000.0,,94535000.0,1.874743374258435,15
NUCOR CORP,NUE,008030,2017-06-30,2017Q2,5174769000.0,323048000.0,,189235000.0,1.8495048102523521,15
NUCOR CORP,NUE,008030,2017-09-30,2017Q3,5170117000.0,254850000.0,,292312000.0,1.865722476190433,15
NUCOR CORP,NUE,008030,2017-12-31,2017Q4,5092328000.0,383891000.0,,448555000.0,1.743712456471191,15
NUCOR CORP,NUE,008030,2018-03-31,2018Q1,5568419000.0,354179000.0,,172203000.0,1.7292058420758563,15
NUCOR CORP,NUE,008030,2018-06-30,2018Q2,6460774000.0,683153000.0,,361486000.0,1.7925970147781953,15
NUCOR CORP,NUE,008030,2018-09-30,2018Q3,6742202000.0,676656000.0,,624739000.0,1.7654953534948081,15
NUCOR CORP,NUE,008030,2018-12-31,2018Q4,6295884000.0,646779000.0,,982531000.0,1.7565814752604594,15
NUCOR CORP,NUE,008030,2019-03-31,2019Q1,6096624000.0,501806000.0,,288786000.0,1.7221054159010676,15
NUCOR CORP,NUE,008030,2019-06-30,2019Q2,5895986000.0,386483000.0,,649947000.0,1.6943789909299003,15
NUCOR CORP,NUE,008030,2019-09-30,2019Q3,5464502000.0,275031000.0,,984646000.0,1.703913891063585,15
NUCOR CORP,NUE,008030,2019-12-31,2019Q4,5131746000.0,107823000.0,,1477293000.0,1.6999691229204308,15
NUCOR CORP,NUE,008030,2020-03-31,2020Q1,5624337000.0,20331000.0,,416557000.0,1.6861027424415604,15
NUCOR CORP,NUE,008030,2020-06-30,2020Q2,4327306000.0,108881000.0,,777317000.0,1.7664603470518383,15
NUCOR CORP,NUE,008030,2020-09-30,2020Q3,4927960000.0,193415000.0,,1179081000.0,1.8213263946189755,15
NUCOR CORP,NUE,008030,2020-12-31,2020Q4,5260055000.0,398843000.0,,1543219000.0,1.791812950676651,15
NUCOR CORP,NUE,008030,2021-03-31,2021Q1,7017140000.0,942432000.0,,313510000.0,1.784935291441218,15
NUCOR CORP,NUE,008030,2021-06-30,2021Q2,8789164000.0,1506868000.0,,702378000.0,1.8093008218715052,15
NUCOR CORP,NUE,008030,2021-09-30,2021Q3,10313223000.0,2127743000.0,,1207088000.0,1.7884556825047102,15
NUCOR CORP,NUE,008030,2021-12-31,2021Q4,10364412000.0,2250418000.0,,1621989000.0,1.768244060413342,15
NUCOR CORP,NUE,008030,2022-03-31,2022Q1,10493282000.0,2095623000.0,,447682000.0,1.7736886054244778,15
NUCOR CORP,NUE,008030,2022-06-30,2022Q2,11794474000.0,2561233000.0,,968795000.0,1.773864201082541,15
NUCOR CORP,NUE,008030,2022-09-30,2022Q3,10500755000.0,1694748000.0,,1430125000.0,1.7037583482831236,15
NUCOR CORP,NUE,008030,2022-12-31,2022Q4,8723956000.0,1255733000.0,,1947897000.0,1.6596507923952215,15
NUCOR CORP,NUE,008030,2023-03-31,2023Q1,8709980000.0,1136542000.0,,531732999.99999994,1.6179929924279486,15
NUCOR CORP,NUE,008030,2023-06-30,2023Q2,9523256000.0,1461354000.0,,1057086000.0,1.5940036659311372,15
NUCOR CORP,NUE,008030,2023-09-30,2023Q3,8775734000.0,1141506000.0,,1496248000.0,1.5931775238013413,15
NUCOR CORP,NUE,008030,2023-12-31,2023Q4,7704531000.0,785399000.0,,2214157000.0,1.597400649094182,15
NVIDIA CORP,NVDA,117768,2016-01-31,2016Q1,1401000000.0,208000000.0,344000000.0,86000000.0,1.6491385097337212,45
NVIDIA CORP,NVDA,117768,2016-04-30,2016Q2,1305000000.0,208000000.0,346000000.0,55000000.0,1.662690058479532,45
NVIDIA CORP,NVDA,117768,2016-07-31,2016Q3,1428000000.0,261000000.0,351000000.0,87000000.0,1.6390597539543057,45
NVIDIA CORP,NVDA,117768,2016-10-31,2016Q4,2004000000.0,543000000.0,372000000.0,125000000.0,1.7902775190910785,45
NVIDIA CORP,NVDA,117768,2017-01-31,2017Q1,2173000000.0,654000000.0,394000000.0,176000000.0,1.707913918778202,45
NVIDIA CORP,NVDA,117768,2017-04-30,2017Q2,1937000000.0,507000000.0,411000000.0,54000000.0,1.5345727332028702,45
NVIDIA CORP,NVDA,117768,2017-07-31,2017Q3,2230000000.0,584000000.0,416000000.0,108000000.0,1.5740833751883476,45
NVIDIA CORP,NVDA,117768,2017-10-31,2017Q4,2636000000.0,837000000.0,463000000.0,177000000.0,1.547544080604534,45
NVIDIA CORP,NVDA,117768,2018-01-31,2018Q1,2911000000.0,1119000000.0,507000000.0,593000000.0,1.5046178557087404,45
NVIDIA CORP,NVDA,117768,2018-04-30,2018Q2,3207000000.0,1244000000.0,542000000.0,118000000.0,1.485033043928988,45
NVIDIA CORP,NVDA,117768,2018-07-31,2018Q3,3123000000.0,1101000000.0,582000000.0,247000000.0,1.4646958499147242,45
NVIDIA CORP,NVDA,117768,2018-10-31,2018Q4,3181000000.0,1230000000.0,605000000.0,397000000.0,1.4413720316622691,45
NVIDIA CORP,NVDA,117768,2019-01-31,2019Q1,2205000000.0,566000000.0,647000000.0,600000000.0,1.422821665596232,45
NVIDIA CORP,NVDA,117768,2019-04-30,2019Q2,2220000000.0,394000000.0,674000000.0,128000000.0,1.4448680956306679,45
NVIDIA CORP,NVDA,117768,2019-07-31,2019Q3,2579000000.0,553000000.0,705000000.0,241000000.0,1.4294698142414861,45
NVIDIA CORP,NVDA,117768,2019-10-31,2019Q4,3014000000.0,898000000.0,712000000.0,344000000.0,1.409844836811129,45
NVIDIA CORP,NVDA,117768,2020-01-31,2020Q1,3105000000.0,951000000.0,738000000.0,489000000.0,1.4187971156997705,45
NVIDIA CORP,NVDA,117768,2020-04-30,2020Q2,3080000000.0,917000000.0,735000000.0,155000000.0,1.7752500190854263,45
NVIDIA CORP,NVDA,117768,2020-07-31,2020Q3,3866000000.0,622000000.0,997000000.0,372000000.0,1.8096880839442289,45
NVIDIA CORP,NVDA,117768,2020-10-31,2020Q4,4726000000.0,1336000000.0,1046000000.0,845000000.0,1.7530324768488326,45
NVIDIA CORP,NVDA,117768,2021-01-31,2021Q1,5003000000.0,1457000000.0,1146000000.0,1128000000.0,1.7043153969099627,45
NVIDIA CORP,NVDA,117768,2021-04-30,2021Q2,5661000000.0,1912000000.0,1153000000.0,298000000.0,1.640353680622137,45
NVIDIA CORP,NVDA,117768,2021-07-31,2021Q3,6507000000.0,2373000000.0,1245000000.0,481000000.0,1.8276824135811227,45
NVIDIA CORP,NVDA,117768,2021-10-31,2021Q4,7103000000.0,2464000000.0,1404000000.0,703000000.0,1.7073703672577527,45
NVIDIA CORP,NVDA,117768,2022-01-31,2022Q1,7643000000.0,3003000000.0,1466000000.0,976000000.0,1.6604163535247256,45
NVIDIA CORP,NVDA,117768,2022-04-30,2022Q2,8288000000.0,1618000000.0,1618000000.0,361000000.0,1.7177811550151976,45
NVIDIA CORP,NVDA,117768,2022-07-31,2022Q3,6704000000.0,656000000.0,1825000000.0,794000000.0,1.822816653389795,45
NVIDIA CORP,NVDA,117768,2022-10-31,2022Q4,5931000000.0,680000000.0,1944000000.0,1324000000.0,1.8964822708323574,45
NVIDIA CORP,NVDA,117768,2023-01-31,2023Q1,6051000000.0,1414000000.0,1952000000.0,1833000000.0,1.8633545993393965,45
NVIDIA CORP,NVDA,117768,2023-04-30,2023Q2,7192000000.0,2043000000.0,1875000000.0,248000000.0,1.8132137030995106,45
NVIDIA CORP,NVDA,117768,2023-07-31,2023Q3,13507000000.0,6189000000.0,2041000000.0,537000000.0,1.801934475109996,45
NVIDIA CORP,NVDA,117768,2023-10-31,2023Q4,18120000000.0,9243000000.0,2294000000.0,815000000.0,1.6277769427326019,45
NVR INC,NVR,012459,2016-03-31,2016Q1,1146725000.0,65303000.0,,5431000.0,2.022861795373202,25
NVR INC,NVR,012459,2016-06-30,2016Q2,1390782000.0,91676000.0,,11773000.0,1.9876414351492078,25
NVR INC,NVR,012459,2016-09-30,2016Q3,1540745000.0,117392000.0,,16513000.000000002,2.0499854134161164,25
NVR INC,NVR,012459,2016-12-31,2016Q4,1756333000.0,150891000.0,,22369000.0,2.026878180002009,25
NVR INC,NVR,012459,2017-03-31,2017Q1,1280164000.0,102923000.0,,5161000.0,1.948110744627118,25
NVR INC,NVR,012459,2017-06-30,2017Q2,1547999000.0,147877000.0,,9784000.0,1.9000720807773523,25
NVR INC,NVR,012459,2017-09-30,2017Q3,1672171000.0,162102000.0,,15670000.0,1.8474315977211762,25
NVR INC,NVR,012459,2017-12-31,2017Q4,1821940000.0,124619000.0,,20269000.0,1.8619083745045133,25
NVR INC,NVR,012459,2018-03-31,2018Q1,1534008000.0,166049000.0,,3113000.0,1.9403118881271442,25
NVR INC,NVR,012459,2018-06-30,2018Q2,1793025000.0,203174000.0,,9251000.0,1.8720137399841128,25
NVR INC,NVR,012459,2018-09-30,2018Q3,1859268000.0,195816000.0,,14818000.0,1.8366484061258408,25
NVR INC,NVR,012459,2018-12-31,2018Q4,2003351000.0,232158000.0,,19665000.0,1.7505250027369812,25
NVR INC,NVR,012459,2019-03-31,2019Q1,1696120000.0,188406000.0,,5285000.0,1.7710203836576828,25
NVR INC,NVR,012459,2019-06-30,2019Q2,1809445000.0,210209000.0,,10699000.0,1.7000913921089496,25
NVR INC,NVR,012459,2019-09-30,2019Q3,1922119000.0,223787000.0,,16739999.999999998,1.620674125653554,25
NVR INC,NVR,012459,2019-12-31,2019Q4,2000758000.0,256137000.0,,22699000.0,1.627260977497433,25
NVR INC,NVR,012459,2020-03-31,2020Q1,1590982000.0,175703000.0,,3510000.0,1.6084622612507908,25
NVR INC,NVR,012459,2020-06-30,2020Q2,1625309000.0,164075000.0,,8217000.000000001,1.8105949597536686,25
NVR INC,NVR,012459,2020-09-30,2020Q3,1995109000.0,256466000.0,,12329000.0,1.8841840319589667,25
NVR INC,NVR,012459,2020-12-31,2020Q4,2354640000.0,305004000.0,,16119000.0,1.8617477378883003,25
NVR INC,NVR,012459,2021-03-31,2021Q1,2045931000.0,248762000.0,,3104000.0,1.910649803200846,25
NVR INC,NVR,012459,2021-06-30,2021Q2,2288427000.0,321295000.0,,6620000.0,1.924352986962444,25
NVR INC,NVR,012459,2021-09-30,2021Q3,2400494000.0,332081000.0,,11946000.0,1.9187259346958339,25
NVR INC,NVR,012459,2021-12-31,2021Q4,2235210000.0,334581000.0,,17875000.0,1.9432846230554581,25
NVR INC,NVR,012459,2022-03-31,2022Q1,2382894000.0,426100000.0,,4056000.0,2.1009007561273685,25
NVR INC,NVR,012459,2022-06-30,2022Q2,2666914000.0,433314000.0,,8751000.0,1.7674763827245419,25
NVR INC,NVR,012459,2022-09-30,2022Q3,2791842000.0,411393000.0,,11972000.0,1.747103819680703,25
NVR INC,NVR,012459,2022-12-31,2022Q4,2738638000.0,454768000.0,,18428000.0,1.6142619770625994,25
NVR INC,NVR,012459,2023-03-31,2023Q1,2215230000.0,344352000.0,,2714000.0,1.5800671773099222,25
NVR INC,NVR,012459,2023-06-30,2023Q2,2377514000.0,404027000.0,,11448000.0,1.5088798855261514,25
NVR INC,NVR,012459,2023-09-30,2023Q3,2615175000.0,433157000.0,,18531000.0,1.5271746541650582,25
NVR INC,NVR,012459,2023-12-31,2023Q4,2479429000.0,410075000.0,,24877000.0,1.5125253022813576,25
NEWS CORP,NWSA,018043,2016-03-31,2016Q1,1891000000.0,-149000000.0,,180000000.0,1.3245680573114202,50
NEWS CORP,NWSA,018043,2016-06-30,2016Q2,2226000000.0,90000000.0,,256000000.0,1.3118962887646162,50
NEWS CORP,NWSA,018043,2016-09-30,2016Q3,1965000000.0,-15000000.0,,49000000.0,1.2977222505524393,50
NEWS CORP,NWSA,018043,2016-12-31,2016Q4,2116000000.0,-289000000.0,,108000000.0,1.291518492176387,50
NEWS CORP,NWSA,018043,2017-03-31,2017Q1,1978000000.0,-5000000.0,,168000000.0,1.3015650957418903,50
NEWS CORP,NWSA,018043,2017-06-30,2017Q2,2080000000.0,-429000000.0,,256000000.0,1.311818263769945,50
NEWS CORP,NWSA,018043,2017-09-30,2017Q3,2058000000.0,68000000.0,,62000000.0,1.3072396576319543,50
NEWS CORP,NWSA,018043,2017-12-31,2017Q4,2180000000.0,-83000000.0,,128000000.0,1.2845768473787798,50
NEWS CORP,NWSA,018043,2018-03-31,2018Q1,2093000000.0,-1128000000.0,,200000000.0,1.3357306962341424,50
NEWS CORP,NWSA,018043,2018-06-30,2018Q2,2693000000.0,-371000000.0,,364000000.0,1.5572068209964751,50
NEWS CORP,NWSA,018043,2018-09-30,2018Q3,2476000000.0,101000000.0,,133000000.0,1.5616490891658676,50
NEWS CORP,NWSA,018043,2018-12-31,2018Q4,2630000000.0,95000000.0,,264000000.0,1.5552041403105232,50
NEWS CORP,NWSA,018043,2019-03-31,2019Q1,2460000000.0,10000000.0,,417000000.0,1.535475234270415,50
NEWS CORP,NWSA,018043,2019-06-30,2019Q2,2470000000.0,-51000000.0,,572000000.0,1.5237125400058191,50
NEWS CORP,NWSA,018043,2019-09-30,2019Q3,2340000000.0,-227000000.0,,117000000.0,1.6515413572082613,50
NEWS CORP,NWSA,018043,2019-12-31,2019Q4,2479000000.0,85000000.0,,237000000.0,1.6077811790263652,50
NEWS CORP,NWSA,018043,2020-03-31,2020Q1,2266000000.0,-730000000.0,,335000000.0,1.6839402427637722,50
NEWS CORP,NWSA,018043,2020-06-30,2020Q2,1923000000.0,-397000000.0,,438000000.0,1.6999642388842533,50
NEWS CORP,NWSA,018043,2020-09-30,2020Q3,2117000000.0,34000000.0,,93000000.0,1.7033356990773598,50
NEWS CORP,NWSA,018043,2020-12-31,2020Q4,2414000000.0,231000000.0,,173000000.0,1.6634339872162223,50
NEWS CORP,NWSA,018043,2021-03-31,2021Q1,2335000000.0,79000000.0,,253000000.0,1.6866031328732611,50
NEWS CORP,NWSA,018043,2021-06-30,2021Q2,2492000000.0,-14000000.0,,390000000.0,1.8336977913842116,50
NEWS CORP,NWSA,018043,2021-09-30,2021Q3,2502000000.0,196000000.0,,101000000.0,1.794709226060341,50
NEWS CORP,NWSA,018043,2021-12-31,2021Q4,2717000000.0,235000000.0,,208000000.0,1.767412003851503,50
NEWS CORP,NWSA,018043,2022-03-31,2022Q1,2492000000.0,82000000.0,,315000000.0,1.8499362786745965,50
NEWS CORP,NWSA,018043,2022-06-30,2022Q2,2674000000.0,110000000.0,,499000000.0,1.8835174450399212,50
NEWS CORP,NWSA,018043,2022-09-30,2022Q3,2478000000.0,40000000.0,,104000000.0,1.8775206232813932,50
NEWS CORP,NWSA,018043,2022-12-31,2022Q4,2521000000.0,67000000.0,,217000000.0,1.8651722614840989,50
NEWS CORP,NWSA,018043,2023-03-31,2023Q1,2447000000.0,50000000.0,,350000000.0,1.8960373998219056,50
NEWS CORP,NWSA,018043,2023-06-30,2023Q2,2433000000.0,-8000000.0,,499000000.0,1.891671324762437,50
NEWS CORP,NWSA,018043,2023-09-30,2023Q3,2031000000.0,30000000.0,,124000000.0,1.8858745421245422,50
NEWS CORP,NWSA,018043,2023-12-31,2023Q4,2135000000.0,156000000.0,,236000000.0,1.8326741375521862,50
NXP SEMICONDUCTORS NV,NXPI,184725,2016-03-31,2016Q1,2224000000.0,-398000000.0,403000000.0,88000000.0,2.2080758854755898,45
NXP SEMICONDUCTORS NV,NXPI,184725,2016-06-30,2016Q2,2365000000.0,-13000000.0,416000000.0,159000000.0,2.220706477549914,45
NXP SEMICONDUCTORS NV,NXPI,184725,2016-09-30,2016Q3,2469000000.0,91000000.0,379000000.0,258000000.0,2.3053747442811976,45
NXP SEMICONDUCTORS NV,NXPI,184725,2016-12-31,2016Q4,2440000000.0,520000000.0,362000000.0,389000000.0,2.231803513804231,45
NXP SEMICONDUCTORS NV,NXPI,184725,2017-03-31,2017Q1,2211000000.0,1305000000.0,367000000.0,161000000.0,1.8707121920304206,45
NXP SEMICONDUCTORS NV,NXPI,184725,2017-06-30,2017Q2,2202000000.0,49000000.0,381000000.0,257000000.0,1.8413341645885286,45
NXP SEMICONDUCTORS NV,NXPI,184725,2017-09-30,2017Q3,2387000000.0,108000000.0,392000000.0,419000000.0,1.8317807375471553,45
NXP SEMICONDUCTORS NV,NXPI,184725,2017-12-31,2017Q4,2456000000.0,753000000.0,437000000.0,552000000.0,1.7533537474482357,45
NXP SEMICONDUCTORS NV,NXPI,184725,2018-03-31,2018Q1,2269000000.0,58000000.0,426000000.0,156000000.0,1.7370050395968322,45
NXP SEMICONDUCTORS NV,NXPI,184725,2018-06-30,2018Q2,2290000000.0,54000000.0,438000000.0,285000000.0,1.6303549571603426,45
NXP SEMICONDUCTORS NV,NXPI,184725,2018-09-30,2018Q3,2445000000.0,1820000000.0,433000000.0,441000000.0,1.9487274409995372,45
NXP SEMICONDUCTORS NV,NXPI,184725,2018-12-31,2018Q4,2403000000.0,276000000.0,403000000.0,611000000.0,2.0140318054256316,45
NXP SEMICONDUCTORS NV,NXPI,184725,2019-03-31,2019Q1,2094000000.0,-21000000.0,415000000.0,144000000.0,2.081562783204108,45
NXP SEMICONDUCTORS NV,NXPI,184725,2019-06-30,2019Q2,2217000000.0,41000000.0,408000000.0,250000000.0,2.212079831932773,45
NXP SEMICONDUCTORS NV,NXPI,184725,2019-09-30,2019Q3,2265000000.0,109000000.0,396000000.0,388000000.0,2.215112037519541,45
NXP SEMICONDUCTORS NV,NXPI,184725,2019-12-31,2019Q4,2301000000.0,114000000.0,424000000.0,526000000.0,2.0731227343345418,45
NXP SEMICONDUCTORS NV,NXPI,184725,2020-03-31,2020Q1,2021000000.0,-21000000.0,425000000.0,143000000.0,2.1074746165478504,45
NXP SEMICONDUCTORS NV,NXPI,184725,2020-06-30,2020Q2,1817000000.0,-214000000.0,402000000.0,218000000.0,2.32545554942021,45
NXP SEMICONDUCTORS NV,NXPI,184725,2020-09-30,2020Q3,2267000000.0,-22000000.0,438000000.0,288000000.0,2.3280061721591534,45
NXP SEMICONDUCTORS NV,NXPI,184725,2020-12-31,2020Q4,2507000000.0,309000000.0,460000000.0,392000000.0,2.1688340072123267,45
NXP SEMICONDUCTORS NV,NXPI,184725,2021-03-31,2021Q1,2567000000.0,353000000.0,461000000.0,150000000.0,2.2757892266165944,45
NXP SEMICONDUCTORS NV,NXPI,184725,2021-06-30,2021Q2,2596000000.0,397000000.0,476000000.0,300000000.0,2.6890076933107316,45
NXP SEMICONDUCTORS NV,NXPI,184725,2021-09-30,2021Q3,2861000000.0,519000000.0,492000000.0,515000000.0,2.870051635111876,45
NXP SEMICONDUCTORS NV,NXPI,184725,2021-12-31,2021Q4,3039000000.0,602000000.0,543000000.0,800000000.0,3.081831610044313,45
NXP SEMICONDUCTORS NV,NXPI,184725,2022-03-31,2022Q1,3136000000.0,657000000.0,518000000.0,285000000.0,3.153994082840237,45
NXP SEMICONDUCTORS NV,NXPI,184725,2022-06-30,2022Q2,3312000000.0,670000000.0,542000000.0,553000000.0,3.1191530584002214,45
